num|uid|filepath|filename|line-start|line-end|name|parameters|returns|description
1216||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|185|961|SimpleNN:forward|inputs||
1217||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|265|961|SimpleNN:train|targets||Backpropagation training algorithm
1218||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|431|961|SimpleNN:trainPartial|target_indices, target_values||Helper function for partial training (train only specific outputs)
1219||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|458|476|SimpleNN:adjustLearningParameters|performance_metric||Advanced learning rate scheduling and parameter adjustment
1220||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|479|961|SimpleNN:attemptSelfOptimization|performance_history||Self-optimization through automatic architecture adjustment
1221||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|512|543|SimpleNN:tryStructuralOptimization|||Attempt to optimize network structure dynamically
1222||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|546|961|SimpleNN:reinitializeWeakConnections|||Reinitialize connections that aren't contributing much to learning
1223||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|578|961|SimpleNN:applyRegularization|l2_strength||Weight regularization to prevent overfitting
1224||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|596|961|SimpleNN:calculatePerformanceMetrics|recent_errors||Calculate network performance metrics
1225||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|623|961|SimpleNN:mutate|rate||Mutate weights for evolution
1226||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|624|961|mutate_weights|weights||
1227||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|639|649|SimpleNN:enableMetaLearning|||Meta-learning: Learn how to learn better
1228||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|652|685|SimpleNN:updateMetaLearning|performance_improvement, current_lr, current_momentum||Update meta-learning based on recent performance
1229||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|688|961|SimpleNN:updateOptimalEstimates|||Update estimates of optimal learning parameters
1230||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|717|734|SimpleNN:getMetaLearningAdjustment|||Use meta-learning to suggest better parameters
1231||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|737|761|SimpleNN:adaptiveTrain|targets, performance_metric||Self-adaptive training that uses meta-learning
1232||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|769|961|SimpleNN:addHiddenNeuron|||Add a new hidden neuron dynamically
1233||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|816|961|SimpleNN:pruneHiddenNeurons|||Remove underperforming hidden neurons
1234||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|862|961|SimpleNN:removeHiddenNeuron|neuron_idx||Remove a specific hidden neuron
1235||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|917|961|SimpleNN:performSelfOptimization|performance_history, current_performance||Comprehensive self-optimization routine
1236|ZDEV_FUNC_D7056E30|lua/zdev/shared/zd_sh_weapon.lua|zd_sh_weapon.lua|36|39|ZDEV.AMMO.GetID|s_ammo||
1237|ZDEV_FUNC_075E6E4A|lua/zdev/shared/zd_sh_weapon.lua|zd_sh_weapon.lua|42|44|ZDEV.AMMO.GetIcon|ammo||
1238|ZDEV_FUNC_AFD79260|lua/zdev/shared/zd_sh_weapon.lua|zd_sh_weapon.lua|47|49|ZDEV.AMMO.GetLabel|ammo||
1239|ZDEV_FUNC_AA1BEFD2|lua/zdev/shared/zd_sh_weapon.lua|zd_sh_weapon.lua|52|54|ZDEV.AMMO.GetName|ammo||
1240|ZDEV_FUNC_8E132CE0|lua/zdev/shared/zd_sh_weapon.lua|zd_sh_weapon.lua|57|331|ZDEV.AMMO.FindByName|s_name||
1241|ZDEV_FUNC_F72F044F|lua/zdev/shared/zd_sh_weapon.lua|zd_sh_weapon.lua|94|97|ZDEV.WEAP.GroupName|id||
1242|ZDEV_FUNC_920BBF64|lua/zdev/shared/zd_sh_weapon.lua|zd_sh_weapon.lua|131|133|ZDEV.WEAP.IsHoldTypeValid|htype||
1243|ZDEV_FUNC_1DC756F0|lua/zdev/shared/zd_sh_weapon.lua|zd_sh_weapon.lua|140|331|ZDEV.WEAP.NewID|class||
1244|ZDEV_FUNC_FB6ECFF3|lua/zdev/shared/zd_sh_weapon.lua|zd_sh_weapon.lua|153|331|ZDEV.WEAP.GetID|arg||
1245|ZDEV_FUNC_EAD411E7|lua/zdev/shared/zd_sh_weapon.lua|zd_sh_weapon.lua|172|331|ZDEV.WEAP.IDFromClass|class||
1246|ZDEV_FUNC_7B9F3D31|lua/zdev/shared/zd_sh_weapon.lua|zd_sh_weapon.lua|181|331|ZDEV.WEAP.FindByID|id||
1247|ZDEV_FUNC_437E7FD0|lua/zdev/shared/zd_sh_weapon.lua|zd_sh_weapon.lua|194|196|ZDEV.WEAP.InitializeWeapon|data||
1248|ZDEV_FUNC_C04CF33C|lua/zdev/shared/zd_sh_weapon.lua|zd_sh_weapon.lua|199|201|ZDEV.WEAP.WeaponInitialized|id||
1249|ZDEV_FUNC_2C99E9F5|lua/zdev/shared/zd_sh_weapon.lua|zd_sh_weapon.lua|204|206|ZDEV.WEAP.StoredSWEPTable|s_class||
1250|ZDEV_FUNC_CAF7B3DA|lua/zdev/shared/zd_sh_weapon.lua|zd_sh_weapon.lua|209|211|ZDEV.WEAP.SWEPTable|s_class||
1251|ZDEV_FUNC_C225C613|lua/zdev/shared/zd_sh_weapon.lua|zd_sh_weapon.lua|214|232|ZDEV.WEAP.MergedSWEPTable|s_class||
1252|ZDEV_FUNC_9A3DFD71|lua/zdev/shared/zd_sh_weapon.lua|zd_sh_weapon.lua|238|248|ZDEV.WEAP.SaveFile|s_file, t_data||
1253|ZDEV_FUNC_E3109661|lua/zdev/shared/zd_sh_weapon.lua|zd_sh_weapon.lua|251|272|ZDEV.WEAP.LoadFile|weap||
1254|ZDEV_FUNC_3F60E11D|lua/zdev/shared/zd_sh_weapon.lua|zd_sh_weapon.lua|275|283|ZDEV.WEAP.SaveIndex|||
1255|ZDEV_FUNC_93330FE0|lua/zdev/shared/zd_sh_weapon.lua|zd_sh_weapon.lua|286|295|ZDEV.WEAP.LoadIndex|||
1256|ZDEV_FUNC_2168AABB|lua/zdev/shared/zd_sh_weapon.lua|zd_sh_weapon.lua|298|310|ZDEV.WEAP.RegisterWeapon|class||
1257|ZDEV_FUNC_3E310734|lua/zdev/shared/zd_sh_weapon.lua|zd_sh_weapon.lua|313|331|ZDEV.WEAP.RegisterWeapons|||
